PLAYER_NAME,SEASON,SEASON_NUM,AGE,PLAYER_HEIGHT_INCHES,PLAYER_WEIGHT,GP,MIN,USG_PCT,PACE,POSS,FGA_PG,DRIVES,DRIVE_FGA,DRIVE_PASSES,DIST_MILES,AVG_SPEED,PULL_UP_FGA,PULL_UP_FG3A,TOUCHES,FRONT_CT_TOUCHES,AVG_SEC_PER_TOUCH,AVG_DRIB_PER_TOUCH,ELBOW_TOUCHES,POST_TOUCHES,PAINT_TOUCHES,TEAM,INJURED ON,RETURNED,DAYS MISSED,INJURED_TYPE,Date,Team,Notes,Out Indefinitely,injury_type,body_part,Injured,year,month,lower body injury,first_name,last_name,id,full_name,is_active
Derrick Favors,16-17,16.5,25.0,82.0,265.0,50,23.7,0.204,93.52,2308,8.3,0.2,0.1,0.0,1.63,4.15,0.4,0.0,42.2,26.7,1.53,0.38,3.7,3.0,5.8,Jazz,2017-04-10,2017-04-12,2.0,Sore_knee,2016-11-15,Jazz,sore left knee (DTD),0,knee,Leg,1,2016.0,11.0,0,Derrick,Favors,202324,Derrick Favors,1
Derrick Jones Jr.,16-17,16.5,20.0,79.0,190.0,32,17.0,0.117,102.31,1155,3.8,0.7,0.3,0.1,1.28,4.56,0.5,0.1,16.0,11.0,1.5,0.77,0.5,0.0,1.9,,,,,,,,,0,,,0,,,0,Derrick,Jones Jr.,1627884,Derrick Jones Jr.,1
Derrick Rose,16-17,16.5,28.0,75.0,190.0,64,32.5,0.254,97.69,4243,15.3,13.8,7.1,3.8,2.27,4.19,5.3,0.3,78.5,30.9,4.6,3.9,0.9,0.6,1.7,Knicks,2016-12-15,2016-12-20,5.0,Sore_lower_back,2016-12-07,Knicks,placed on IL with sore/strained lower back,0,back,Back,1,2016.0,12.0,0,Derrick,Rose,201565,Derrick Rose,1
Derrick Rose,16-17,16.5,28.0,75.0,190.0,64,32.5,0.254,97.69,4243,15.3,13.8,7.1,3.8,2.27,4.19,5.3,0.3,78.5,30.9,4.6,3.9,0.9,0.6,1.7,Knicks,2016-12-15,2016-12-20,5.0,Sore_lower_back,2017-01-28,Knicks,sprained left ankle (DTD),0,ankle,Leg,1,2017.0,1.0,0,Derrick,Rose,201565,Derrick Rose,1
Derrick Rose,16-17,16.5,28.0,75.0,190.0,64,32.5,0.254,97.69,4243,15.3,13.8,7.1,3.8,2.27,4.19,5.3,0.3,78.5,30.9,4.6,3.9,0.9,0.6,1.7,Knicks,2016-12-15,2016-12-20,5.0,Sore_lower_back,2017-03-23,Knicks,sore right foot (DTD),0,foot,Foot,1,2017.0,3.0,0,Derrick,Rose,201565,Derrick Rose,1
Derrick Rose,16-17,16.5,28.0,75.0,190.0,64,32.5,0.254,97.69,4243,15.3,13.8,7.1,3.8,2.27,4.19,5.3,0.3,78.5,30.9,4.6,3.9,0.9,0.6,1.7,Knicks,2016-12-15,2016-12-20,5.0,Sore_lower_back,2017-03-29,Knicks,placed on IL with torn meniscus in left knee / sore right foot (out for season),1,knee and foot,Others,1,2017.0,3.0,0,Derrick,Rose,201565,Derrick Rose,1
Derrick Rose,16-17,16.5,28.0,75.0,190.0,64,32.5,0.254,97.69,4243,15.3,13.8,7.1,3.8,2.27,4.19,5.3,0.3,78.5,30.9,4.6,3.9,0.9,0.6,1.7,Knicks,2016-12-15,2016-12-20,5.0,Sore_lower_back,2017-04-05,Knicks,surgery on left knee to repair torn meniscus (out for season),1,knee,Leg,1,2017.0,4.0,0,Derrick,Rose,201565,Derrick Rose,1
Derrick Williams,16-17,16.5,26.0,80.0,240.0,50,16.1,0.175,96.53,1623,4.9,1.3,0.6,0.2,1.15,4.29,0.7,0.2,25.0,12.3,1.86,0.89,0.6,0.5,1.5,,,,,,,,,0,,,0,,,0,Derrick,Williams,202682,Derrick Williams,0
Devin Booker,16-17,16.5,20.0,78.0,206.0,78,35.0,0.28,101.87,5795,18.3,8.6,4.1,2.3,2.4,4.13,7.2,1.7,57.9,40.5,3.41,2.63,1.8,2.2,1.3,,,,,,,,,0,,,0,,,0,Devin,Booker,1626164,Devin Booker,1
Devin Harris,16-17,16.5,34.0,75.0,185.0,65,16.7,0.191,95.99,2164,5.2,4.5,1.1,2.0,1.15,4.13,1.4,0.8,29.1,18.4,3.35,2.67,0.5,0.1,0.4,,,,,,,,,0,,,0,,,0,Devin,Harris,2734,Devin Harris,0
Dewayne Dedmon,16-17,16.5,27.0,84.0,245.0,76,17.5,0.118,95.64,2639,3.4,0.1,0.0,0.0,1.22,4.19,0.0,,23.7,12.2,1.44,0.3,2.2,0.3,4.5,,,,,,,,,0,,,0,,,0,Dewayne,Dedmon,203473,Dewayne Dedmon,1
Deyonta Davis,16-17,16.5,20.0,82.0,240.0,36,6.6,0.113,97.49,478,1.3,0.0,0.0,0.0,0.45,4.12,0.0,,7.5,4.0,1.61,0.26,0.8,0.4,1.4,,,,,,,,,0,,,0,,,0,Deyonta,Davis,1627738,Deyonta Davis,0
Diamond Stone,16-17,16.5,20.0,83.0,255.0,7,3.5,0.309,100.93,51,1.9,0.0,0.0,0.0,0.26,4.45,0.3,,6.1,3.3,1.68,0.58,0.6,1.9,1.1,,,,,,,,,0,,,0,,,0,Diamond,Stone,1627754,Diamond Stone,0
Dion Waiters,16-17,16.5,25.0,76.0,220.0,46,30.1,0.26,96.57,2790,14.4,14.0,5.1,5.4,2.05,4.09,4.6,1.4,56.9,31.1,4.62,4.03,0.6,0.1,0.5,Heat,2017-02-08,2017-02-13,5.0,Sprained_ankle,2016-11-27,Heat,strained right groin (DTD),0,groin,Lower Body,1,2016.0,11.0,1,Dion,Waiters,203079,Dion Waiters,0
Dion Waiters,16-17,16.5,25.0,76.0,220.0,46,30.1,0.26,96.57,2790,14.4,14.0,5.1,5.4,2.05,4.09,4.6,1.4,56.9,31.1,4.62,4.03,0.6,0.1,0.5,Heat,2017-02-08,2017-02-13,5.0,Sprained_ankle,2017-02-08,Heat,sprained left ankle (DTD),0,ankle,Leg,1,2017.0,2.0,0,Dion,Waiters,203079,Dion Waiters,0
Dion Waiters,16-17,16.5,25.0,76.0,220.0,46,30.1,0.26,96.57,2790,14.4,14.0,5.1,5.4,2.05,4.09,4.6,1.4,56.9,31.1,4.62,4.03,0.6,0.1,0.5,Heat,2017-02-08,2017-02-13,5.0,Sprained_ankle,2017-03-18,Heat,sprained left ankle (out for season),1,ankle,Leg,1,2017.0,3.0,0,Dion,Waiters,203079,Dion Waiters,0
Dirk Nowitzki,16-17,16.5,39.0,84.0,245.0,54,26.4,0.246,97.23,2897,12.6,0.2,0.1,0.0,1.58,3.61,2.5,0.2,46.6,30.5,1.48,0.32,1.9,3.4,1.3,,,,,,,,,0,,,0,,,0,Dirk,Nowitzki,1717,Dirk Nowitzki,0
Domantas Sabonis,16-17,16.5,21.0,83.0,240.0,81,20.1,0.156,98.25,3320,5.9,1.5,0.8,0.4,1.43,4.27,0.1,0.0,33.4,17.8,1.55,0.56,1.2,1.7,1.6,,,,,,,,,0,,,0,,,0,Domantas,Sabonis,1627734,Domantas Sabonis,1
Donatas Motiejunas,16-17,16.5,26.0,84.0,222.0,34,14.1,0.168,102.38,1018,4.1,0.6,0.4,0.1,1.0,4.29,0.2,0.1,28.2,16.6,1.4,0.49,1.5,1.0,2.8,,,,,,,,,0,,,0,,,0,Donatas,Motiejunas,202700,Donatas Motiejunas,0
Dorian Finney-Smith,16-17,16.5,24.0,80.0,220.0,81,20.3,0.115,93.71,3184,4.1,1.9,0.7,0.8,1.47,4.34,0.4,0.1,24.2,14.4,1.75,0.64,0.3,0.1,1.1,,,,,,,,,0,,,0,,,0,Dorian,Finney-Smith,1627827,Dorian Finney-Smith,1
Doug McDermott,16-17,16.5,25.0,80.0,219.0,66,22.8,0.162,96.64,3047,7.5,1.6,1.1,0.3,1.72,4.54,1.7,0.1,24.7,20.4,1.42,0.55,0.5,0.4,0.8,Thunder,2017-04-11,2017-04-16,5.0,Sore_knee,2017-04-09,Thunder,sore left knee (DTD),0,knee,Leg,1,2017.0,4.0,0,Doug,McDermott,203926,Doug McDermott,1
Dragan Bender,16-17,16.5,19.0,85.0,225.0,43,13.3,0.145,100.03,1191,3.7,0.7,0.3,0.2,0.97,4.38,0.3,0.0,20.8,12.1,1.41,0.41,0.3,0.2,0.7,,,,,,,,,0,,,0,,,0,Dragan,Bender,1627733,Dragan Bender,0
Draymond Green,16-17,16.5,27.0,79.0,230.0,76,32.5,0.159,102.08,5262,8.6,2.3,1.0,0.6,2.13,3.94,0.4,0.1,76.5,38.8,2.25,1.27,2.5,3.7,3.7,,,,,,,,,0,,,0,,,0,Draymond,Green,203110,Draymond Green,1
Dwight Howard,16-17,16.5,31.0,83.0,265.0,74,29.7,0.19,98.04,4479,8.3,0.5,0.1,0.2,1.94,3.95,0.0,0.0,53.1,29.2,1.53,0.38,2.8,3.6,11.6,,,,,,,,,0,,,0,,,0,Dwight,Howard,2730,Dwight Howard,0
Dwight Powell,16-17,16.5,25.0,83.0,240.0,77,17.3,0.162,94.69,2618,4.9,0.9,0.4,0.2,1.25,4.34,0.2,0.1,25.9,14.1,1.57,0.41,1.8,0.2,3.5,,,,,,,,,0,,,0,,,0,Dwight,Powell,203939,Dwight Powell,1
Dwyane Wade,16-17,16.5,35.0,76.0,220.0,60,29.9,0.289,97.41,3634,15.9,9.2,4.5,2.8,2.0,4.03,8.0,1.4,54.7,35.8,3.6,2.9,1.2,3.1,2.0,,,,,,,,,0,,,0,,,0,Dwyane,Wade,2548,Dwyane Wade,0
E'Twaun Moore,16-17,16.5,28.0,76.0,191.0,73,24.9,0.171,99.71,3781,8.5,4.8,2.3,1.7,1.8,4.33,2.5,0.4,32.3,24.4,2.82,2.25,0.8,0.3,1.0,,,,,,,,,0,,,0,,,0,E'Twaun,Moore,202734,E'Twaun Moore,0
Ed Davis,16-17,16.5,28.0,82.0,245.0,46,17.2,0.118,98.4,1609,3.1,0.5,0.2,0.2,1.22,4.26,0.0,,23.6,11.3,1.55,0.45,2.6,0.3,4.7,Blazers,2017-01-17,2017-01-20,3.0,Sprained_ankle,,,,0,,,0,,,0,Ed,Davis,202334,Ed Davis,0
Edy Tavares,16-17,16.5,25.0,87.0,265.0,2,13.8,0.133,89.57,52,2.5,0.0,0.0,0.0,0.89,3.91,0.0,,17.0,8.5,1.54,0.26,1.0,2.0,4.5,,,,,,,,,0,,,0,,,0,Edy,Tavares,204002,Edy Tavares,0
Elfrid Payton,16-17,16.5,23.0,76.0,185.0,82,29.4,0.211,98.58,4945,11.1,11.9,4.5,4.7,2.15,4.42,2.2,0.2,71.0,22.0,5.17,4.95,0.7,0.2,1.7,,,,,,,,,0,,,0,,,0,Elfrid,Payton,203901,Elfrid Payton,0
Elijah Millsap,16-17,16.5,29.0,79.0,215.0,2,11.6,0.192,93.37,45,3.5,1.0,0.5,0.5,0.81,4.17,2.0,1.0,17.5,12.0,2.52,1.74,0.0,0.0,2.0,,,,,,,,,0,,,0,,,0,Elijah,Millsap,202407,Elijah Millsap,0
Emmanuel Mudiay,16-17,16.5,21.0,77.0,200.0,55,25.6,0.222,100.64,2950,10.0,9.4,3.4,3.3,1.88,4.41,2.7,0.8,58.6,22.3,4.62,4.21,0.6,0.1,1.0,Nuggets,2017-02-10,2017-02-23,13.0,Sore_lower_back,2016-12-08,Nuggets,placed on IL with sprained right ankle,0,ankle,Leg,1,2016.0,12.0,0,Emmanuel,Mudiay,1626144,Emmanuel Mudiay,0
Emmanuel Mudiay,16-17,16.5,21.0,77.0,200.0,55,25.6,0.222,100.64,2950,10.0,9.4,3.4,3.3,1.88,4.41,2.7,0.8,58.6,22.3,4.62,4.21,0.6,0.1,1.0,Nuggets,2017-02-10,2017-02-23,13.0,Sore_lower_back,2017-01-22,Nuggets,placed on IL with sore lower back,0,back,Back,1,2017.0,1.0,0,Emmanuel,Mudiay,1626144,Emmanuel Mudiay,0
Emmanuel Mudiay,16-17,16.5,21.0,77.0,200.0,55,25.6,0.222,100.64,2950,10.0,9.4,3.4,3.3,1.88,4.41,2.7,0.8,58.6,22.3,4.62,4.21,0.6,0.1,1.0,Nuggets,2017-02-10,2017-02-23,13.0,Sore_lower_back,2017-04-10,Nuggets,sore/sprained right ankle (out for season),1,ankle,Leg,1,2017.0,4.0,0,Emmanuel,Mudiay,1626144,Emmanuel Mudiay,0
Enes Freedom,16-17,16.5,25.0,83.0,245.0,72,21.3,0.271,98.44,3149,10.2,0.7,0.5,0.1,1.47,4.17,0.3,0.0,33.2,21.7,2.07,0.68,2.6,7.7,6.5,,,,,,,,,0,,,0,,,0,Enes,Freedom,202683,Enes Freedom,0
Eric Bledsoe,16-17,16.5,27.0,73.0,205.0,66,33.0,0.275,101.56,4600,15.7,15.0,5.5,5.5,2.34,4.27,6.8,2.6,87.6,31.1,4.83,4.32,0.8,0.5,1.3,,,,,,,,,0,,,0,,,0,Eric,Bledsoe,202339,Eric Bledsoe,0
Eric Gordon,16-17,16.5,28.0,76.0,215.0,75,31.0,0.217,101.67,4917,13.5,6.1,2.8,1.6,2.06,4.0,2.8,2.0,39.0,28.1,2.45,1.61,0.5,0.1,0.7,Rockets,2017-02-09,2017-02-15,6.0,Sore_lower_back,2017-01-09,Rockets,sore left big toe (DTD),0,toe and toe,Others,1,2017.0,1.0,0,Eric,Gordon,201569,Eric Gordon,1
Eric Gordon,16-17,16.5,28.0,76.0,215.0,75,31.0,0.217,101.67,4917,13.5,6.1,2.8,1.6,2.06,4.0,2.8,2.0,39.0,28.1,2.45,1.61,0.5,0.1,0.7,Rockets,2017-02-09,2017-02-15,6.0,Sore_lower_back,2017-01-25,Rockets,sore lower back / back spasms (DTD),0,back,Back,1,2017.0,1.0,0,Eric,Gordon,201569,Eric Gordon,1
Eric Gordon,16-17,16.5,28.0,76.0,215.0,75,31.0,0.217,101.67,4917,13.5,6.1,2.8,1.6,2.06,4.0,2.8,2.0,39.0,28.1,2.45,1.61,0.5,0.1,0.7,Rockets,2017-02-09,2017-02-15,6.0,Sore_lower_back,2017-04-09,Rockets,rest (DTD),0,other,Others,1,2017.0,4.0,0,Eric,Gordon,201569,Eric Gordon,1
Ersan Ilyasova,16-17,16.5,30.0,82.0,235.0,82,26.1,0.216,100.62,4484,10.9,1.6,0.8,0.3,1.84,4.24,1.8,0.8,50.8,32.5,1.46,0.56,2.5,1.2,3.5,,,,,,,,,0,,,0,,,0,Ersan,Ilyasova,101141,Ersan Ilyasova,0
Evan Fournier,16-17,16.5,24.0,79.0,205.0,68,32.8,0.229,97.78,4552,13.7,9.0,3.8,2.8,2.35,4.31,3.5,1.4,46.7,36.0,2.87,2.07,1.0,0.1,1.5,,,,,,,,,0,,,0,,,0,Evan,Fournier,203095,Evan Fournier,1
Evan Turner,16-17,16.5,28.0,79.0,220.0,65,25.5,0.182,98.5,3408,8.5,5.3,2.5,1.6,1.8,4.24,3.6,0.2,44.0,24.2,3.89,3.14,0.6,1.5,0.8,Blazers,2016-12-21,2016-12-26,5.0,Sprained_ankle,2016-12-20,Blazers,sprained left ankle (DTD),0,ankle,Leg,1,2016.0,12.0,0,Evan,Turner,202323,Evan Turner,0
Evan Turner,16-17,16.5,28.0,79.0,220.0,65,25.5,0.182,98.5,3408,8.5,5.3,2.5,1.6,1.8,4.24,3.6,0.2,44.0,24.2,3.89,3.14,0.6,1.5,0.8,Blazers,2016-12-21,2016-12-26,5.0,Sprained_ankle,2017-02-07,Blazers,fractured right hand (out indefinitely),1,hand,Hand,1,2017.0,2.0,0,Evan,Turner,202323,Evan Turner,0
Evan Turner,16-17,16.5,28.0,79.0,220.0,65,25.5,0.182,98.5,3408,8.5,5.3,2.5,1.6,1.8,4.24,3.6,0.2,44.0,24.2,3.89,3.14,0.6,1.5,0.8,Blazers,2016-12-21,2016-12-26,5.0,Sprained_ankle,2017-02-13,Blazers,placed on IL recovering from surgery on right hand to repair fracture,0,hand,Hand,1,2017.0,2.0,0,Evan,Turner,202323,Evan Turner,0
Frank Kaminsky,16-17,16.5,24.0,84.0,240.0,75,26.1,0.216,97.51,3982,10.7,3.8,2.0,1.0,1.89,4.36,1.2,0.1,50.6,30.5,1.52,0.51,2.2,2.5,2.5,,,,,,,,,0,,,0,,,0,Frank,Kaminsky,1626163,Frank Kaminsky,1
Fred VanVleet,16-17,16.5,23.0,72.0,195.0,37,7.9,0.199,99.41,608,3.0,3.7,1.4,1.5,0.62,4.6,0.6,0.2,15.9,6.5,5.1,5.33,0.0,0.0,0.1,,,,,,,,,0,,,0,,,0,Fred,VanVleet,1627832,Fred VanVleet,1
Garrett Temple,16-17,16.5,31.0,78.0,195.0,65,26.6,0.139,96.77,3488,6.6,2.2,0.7,0.9,1.89,4.27,1.8,0.5,41.0,26.4,2.72,1.96,0.5,0.1,1.0,,,,,,,,,0,,,0,,,0,Garrett,Temple,202066,Garrett Temple,1
Gary Harris,16-17,16.5,22.0,76.0,210.0,57,31.3,0.183,99.98,3713,11.2,5.6,2.3,1.9,2.16,4.17,1.8,0.7,38.6,30.4,2.36,1.77,0.8,0.0,2.1,Nuggets,2016-11-16,2016-11-25,9.0,Sprained_ankle,2016-10-26,Nuggets,placed on IL with strained right groin,0,groin,Lower Body,1,2016.0,10.0,1,Gary,Harris,203914,Gary Harris,1
Gary Harris,16-17,16.5,22.0,76.0,210.0,57,31.3,0.183,99.98,3713,11.2,5.6,2.3,1.9,2.16,4.17,1.8,0.7,38.6,30.4,2.36,1.77,0.8,0.0,2.1,Nuggets,2016-11-16,2016-11-25,9.0,Sprained_ankle,2016-11-13,Nuggets,sprained right ankle (DTD),0,ankle,Leg,1,2016.0,11.0,0,Gary,Harris,203914,Gary Harris,1
Gary Harris,16-17,16.5,22.0,76.0,210.0,57,31.3,0.183,99.98,3713,11.2,5.6,2.3,1.9,2.16,4.17,1.8,0.7,38.6,30.4,2.36,1.77,0.8,0.0,2.1,Nuggets,2016-11-16,2016-11-25,9.0,Sprained_ankle,2016-11-25,Nuggets,right foot injury (DTD),0,foot,Foot,1,2016.0,11.0,0,Gary,Harris,203914,Gary Harris,1
Gary Harris,16-17,16.5,22.0,76.0,210.0,57,31.3,0.183,99.98,3713,11.2,5.6,2.3,1.9,2.16,4.17,1.8,0.7,38.6,30.4,2.36,1.77,0.8,0.0,2.1,Nuggets,2016-11-16,2016-11-25,9.0,Sprained_ankle,2017-04-12,Nuggets,sore right knee (out for season),1,knee,Leg,1,2017.0,4.0,0,Gary,Harris,203914,Gary Harris,1
Gary Neal,16-17,16.5,32.0,76.0,210.0,2,9.2,0.205,98.18,37,3.5,1.5,0.0,1.0,0.63,4.26,2.5,0.5,17.5,8.5,3.57,2.74,0.0,0.0,0.0,,,,,,,,,0,,,0,,,0,Gary,Neal,202390,Gary Neal,0
Gary Payton II,16-17,16.5,24.0,75.0,190.0,6,16.5,0.157,97.23,200,3.7,3.7,1.0,1.0,1.31,4.73,0.3,0.2,32.7,11.3,5.09,4.61,0.0,0.0,0.7,,,,,,,,,0,,,0,,,0,Gary,Payton II,1627780,Gary Payton II,1
George Hill,16-17,16.5,31.0,75.0,188.0,49,31.5,0.229,92.74,2985,12.4,10.5,3.8,3.8,2.14,4.08,5.1,1.8,74.1,29.2,5.3,4.92,0.4,0.3,1.2,,,,,,,,,0,,,0,,,0,George,Hill,201588,George Hill,1
Georges Niang,16-17,16.5,24.0,80.0,230.0,23,4.0,0.184,101.45,195,1.6,0.7,0.5,0.2,0.3,4.48,0.2,0.0,7.7,4.4,1.77,0.72,0.2,0.3,0.2,,,,,,,,,0,,,0,,,0,Georges,Niang,1627777,Georges Niang,1
Georgios Papagiannis,16-17,16.5,19.0,85.0,240.0,22,16.1,0.165,97.75,726,4.6,0.0,0.0,0.0,1.13,4.2,0.2,0.1,24.5,14.1,1.98,0.53,4.4,2.7,4.4,,,,,,,,,0,,,0,,,0,Georgios,Papagiannis,1627834,Georgios Papagiannis,0
Gerald Green,16-17,16.5,31.0,79.0,205.0,47,11.4,0.223,97.89,1101,4.9,1.4,0.7,0.3,0.83,4.4,1.7,0.6,15.1,10.4,2.31,1.29,0.2,0.1,0.6,,,,,,,,,0,,,0,,,0,Gerald,Green,101123,Gerald Green,0
Gerald Henderson,16-17,16.5,29.0,77.0,215.0,72,23.2,0.175,100.25,3474,7.7,3.3,1.5,1.1,1.75,4.55,2.5,0.3,30.4,24.9,2.38,1.65,0.8,0.5,1.1,,,,,,,,,0,,,0,,,0,Gerald,Henderson,76993,Gerald Henderson,0
Gerald Henderson,16-17,16.5,29.0,77.0,215.0,72,23.2,0.175,100.25,3474,7.7,3.3,1.5,1.1,1.75,4.55,2.5,0.3,30.4,24.9,2.38,1.65,0.8,0.5,1.1,,,,,,,,,0,,,0,,,0,Gerald,Henderson,201945,Gerald Henderson,0
Giannis Antetokounmpo,16-17,16.5,22.0,83.0,222.0,80,35.6,0.28,95.24,5638,15.7,10.9,4.1,3.5,2.41,4.08,3.9,0.7,82.1,40.5,3.9,2.84,3.8,2.8,5.1,,,,,,,,,0,,,0,,,0,Giannis,Antetokounmpo,203507,Giannis Antetokounmpo,1
Glenn Robinson III,16-17,16.5,23.0,78.0,222.0,69,20.7,0.125,99.17,2947,4.9,1.3,0.4,0.6,1.53,4.49,0.9,0.1,22.5,15.2,1.84,0.87,0.6,0.0,1.4,,,,,,,,,0,,,0,,,0,Glenn,Robinson III,203922,Glenn Robinson III,0
Goran Dragic,16-17,16.5,31.0,75.0,190.0,73,33.7,0.262,96.78,4964,15.4,17.7,6.0,7.6,2.47,4.41,5.4,1.4,82.6,31.8,5.44,5.45,1.3,0.3,1.7,Heat,2016-11-11,2016-11-17,6.0,Sprained_ankle,2016-11-11,Heat,sprained left ankle (DTD),0,ankle,Leg,1,2016.0,11.0,0,Goran,Dragic,201609,Goran Dragic,1
Goran Dragic,16-17,16.5,31.0,75.0,190.0,73,33.7,0.262,96.78,4964,15.4,17.7,6.0,7.6,2.47,4.41,5.4,1.4,82.6,31.8,5.44,5.45,1.3,0.3,1.7,Heat,2016-11-11,2016-11-17,6.0,Sprained_ankle,2016-11-25,Heat,strained left elbow (DTD),0,elbow,Arm,1,2016.0,11.0,0,Goran,Dragic,201609,Goran Dragic,1
Goran Dragic,16-17,16.5,31.0,75.0,190.0,73,33.7,0.262,96.78,4964,15.4,17.7,6.0,7.6,2.47,4.41,5.4,1.4,82.6,31.8,5.44,5.45,1.3,0.3,1.7,Heat,2016-11-11,2016-11-17,6.0,Sprained_ankle,2016-12-27,Heat,back spasms (DTD),0,back,Back,1,2016.0,12.0,0,Goran,Dragic,201609,Goran Dragic,1
Goran Dragic,16-17,16.5,31.0,75.0,190.0,73,33.7,0.262,96.78,4964,15.4,17.7,6.0,7.6,2.47,4.41,5.4,1.4,82.6,31.8,5.44,5.45,1.3,0.3,1.7,Heat,2016-11-11,2016-11-17,6.0,Sprained_ankle,2017-03-12,Heat,bruised right orbital bone (DTD),0,orbital and orbital bone,Others,1,2017.0,3.0,0,Goran,Dragic,201609,Goran Dragic,1
Goran Dragic,16-17,16.5,31.0,75.0,190.0,73,33.7,0.262,96.78,4964,15.4,17.7,6.0,7.6,2.47,4.41,5.4,1.4,82.6,31.8,5.44,5.45,1.3,0.3,1.7,Heat,2016-11-11,2016-11-17,6.0,Sprained_ankle,2017-03-12,Heat,eye injury (DTD),0,eye and eye,Others,1,2017.0,3.0,0,Goran,Dragic,201609,Goran Dragic,1
Gordon Hayward,16-17,16.5,27.0,80.0,226.0,73,34.5,0.269,92.39,4850,15.8,9.2,3.6,3.1,2.42,4.22,5.9,1.6,62.5,47.0,3.35,2.39,2.2,1.0,3.0,,,,,,,,,0,,,0,,,0,Gordon,Hayward,202330,Gordon Hayward,1
Gorgui Dieng,16-17,16.5,27.0,83.0,240.0,82,32.4,0.14,95.49,5275,8.1,0.6,0.3,0.2,2.21,4.11,0.7,0.1,48.8,25.4,1.46,0.34,4.5,1.4,6.7,,,,,,,,,0,,,0,,,0,Gorgui,Dieng,203476,Gorgui Dieng,1
Greg Monroe,16-17,16.5,27.0,83.0,265.0,81,22.5,0.238,96.33,3654,9.0,1.5,1.0,0.2,1.49,3.98,0.1,0.0,32.0,24.2,2.18,0.61,6.5,5.4,7.1,,,,,,,,,0,,,0,,,0,Greg,Monroe,202328,Greg Monroe,0
Greivis Vasquez,16-17,16.5,30.0,78.0,217.0,3,12.9,0.104,103.92,85,2.7,2.7,0.7,1.7,0.94,4.37,1.3,0.7,33.7,13.0,4.13,3.53,0.0,0.0,0.0,,,,,,,,,0,,,0,,,0,Greivis,Vasquez,202349,Greivis Vasquez,0
Harrison Barnes,16-17,16.5,25.0,80.0,225.0,79,35.5,0.252,93.53,5455,16.2,5.9,3.5,1.2,2.52,4.28,5.5,0.3,52.3,35.4,2.49,1.32,1.7,5.7,2.2,,,,,,,,,0,,,0,,,0,Harrison,Barnes,203084,Harrison Barnes,1
Hassan Whiteside,16-17,16.5,28.0,84.0,265.0,77,32.6,0.223,95.57,5002,12.6,0.6,0.5,0.1,2.08,3.83,0.6,,37.4,24.2,1.79,0.54,3.4,6.4,11.4,,,,,,,,,0,,,0,,,0,Hassan,Whiteside,202355,Hassan Whiteside,0
Henry Ellenson,16-17,16.5,20.0,83.0,245.0,19,7.7,0.234,96.99,297,3.4,0.9,0.4,0.3,0.58,4.56,0.3,0.0,16.2,9.3,1.46,0.45,0.4,0.3,0.5,Pistons,2016-12-02,2016-12-04,2.0,Sprained_ankle,2016-11-29,Pistons,sprained right ankle (DTD),0,ankle,Leg,1,2016.0,11.0,0,Henry,Ellenson,1627740,Henry Ellenson,0
Hollis Thompson,16-17,16.5,26.0,80.0,206.0,40,18.8,0.131,98.18,1538,5.0,2.3,1.1,0.7,1.36,4.37,0.6,0.1,18.8,13.1,1.56,0.87,0.3,0.1,0.7,,,,,,,,,0,,,0,,,0,Hollis,Thompson,203138,Hollis Thompson,0
Ian Clark,16-17,16.5,26.0,75.0,175.0,77,14.8,0.192,100.83,2388,5.6,2.3,1.3,0.5,1.1,4.5,1.7,0.5,25.6,16.0,2.95,2.48,0.5,0.0,1.1,,,,,,,,,0,,,0,,,0,Ian,Clark,203546,Ian Clark,0
Ian Mahinmi,16-17,16.5,30.0,83.0,262.0,31,17.9,0.138,99.32,1148,3.6,0.6,0.4,0.1,1.22,4.13,0.0,,25.3,13.0,1.49,0.4,2.4,1.3,4.3,Wizards,2016-11-28,2017-02-08,72.0,Sore_knee,2016-10-27,Wizards,placed on IL recovering from surgery on left knee to repair torn medial meniscus,0,knee,Leg,1,2016.0,10.0,0,Ian,Mahinmi,101133,Ian Mahinmi,0
Ian Mahinmi,16-17,16.5,30.0,83.0,262.0,31,17.9,0.138,99.32,1148,3.6,0.6,0.4,0.1,1.22,4.13,0.0,,25.3,13.0,1.49,0.4,2.4,1.3,4.3,Wizards,2016-11-28,2017-02-08,72.0,Sore_knee,2017-04-12,Wizards,placed on IL for strained left calf,0,calf,Leg,1,2017.0,4.0,0,Ian,Mahinmi,101133,Ian Mahinmi,0
Iman Shumpert,16-17,16.5,27.0,77.0,220.0,76,25.5,0.14,97.4,3921,6.4,2.5,1.0,0.6,1.79,4.21,2.1,0.6,27.4,16.8,2.88,2.29,0.3,0.1,0.7,,,,,,,,,0,,,0,,,0,Iman,Shumpert,202697,Iman Shumpert,0
Isaiah Canaan,16-17,16.5,26.0,72.0,201.0,39,15.2,0.151,96.71,1185,4.4,1.6,0.9,0.3,1.08,4.29,1.2,0.6,22.9,12.3,3.09,2.81,0.1,0.0,0.4,,,,,,,,,0,,,0,,,0,Isaiah,Canaan,203477,Isaiah Canaan,0
